horario;local;modelo_celular;ultimo_valor_capturado;idade;sexo
13:15:00;MASP;Realme C35;455.4;22;Outro
13:45:00;Metrô Brigadeiro;iPhone 14 Pro;393.71;64;Masculino
17:45:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;434.27;68;Feminino
18:45:00;MASP;Realme C35;65.1;31;Feminino
14:15:00;Shopping Cidade São Paulo;iPhone 11;195.15;56;Masculino
16:30:00;MASP;Motorola G60;133.54;39;Feminino
19:00:00;Shopping Cidade São Paulo;Realme C35;37.42;34;Masculino
07:45:00;Shopping Cidade São Paulo;Motorola G60;285.69;69;Masculino
08:15:00;Esquina Av. Consolação;iPhone 14 Pro;41.59;36;Outro
11:15:00;Esquina Av. Consolação;Motorola G60;296.15;47;Masculino
08:30:00;Shopping Cidade São Paulo;Samsung S21;269.23;18;Feminino
12:00:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;453.59;68;Masculino
08:45:00;Metrô Consolação;Realme C35;306.05;55;Feminino
06:45:00;Ponto de ônibus Augusta;Samsung S21;15.52;68;Outro
08:30:00;Esquina Av. Consolação;Motorola G60;183.8;69;Masculino
16:00:00;Ponto de ônibus Augusta;Realme C35;246.76;37;Outro
06:15:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;157.04;42;Masculino
06:30:00;Metrô Consolação;Xiaomi Redmi Note 11;344.33;36;Outro
16:00:00;Metrô Brigadeiro;Motorola G60;239.75;59;Masculino
12:30:00;MASP;Motorola G60;144.82;64;Outro
08:45:00;Esquina Av. Consolação;Samsung Galaxy A52;425.11;27;Masculino
17:45:00;Ponto de ônibus Augusta;Motorola G60;341.52;36;Outro
12:30:00;Esquina Rua da Paz;Realme C35;293.75;67;Feminino
12:45:00;Metrô Consolação;Motorola G60;208.14;61;Masculino
21:45:00;Ponto de ônibus Augusta;iPhone 12;379.54;51;Masculino
21:45:00;Esquina Av. Consolação;Motorola G60;65.91;30;Outro
18:45:00;Metrô Trianon-Masp;Samsung Galaxy A52;336.84;24;Outro
08:30:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;141.72;16;Feminino
21:15:00;Metrô Consolação;Samsung Galaxy A52;132.24;54;Masculino
18:30:00;MASP;Realme C35;328.97;27;Masculino
12:00:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;363.83;41;Outro
17:45:00;Metrô Trianon-Masp;Realme C35;161.3;34;Masculino
13:15:00;Esquina Rua da Paz;Samsung Galaxy A52;67.89;48;Outro
13:00:00;Metrô Trianon-Masp;Realme C35;305.04;47;Outro
18:00:00;Ponto de ônibus Pamplona;Motorola G60;267.55;42;Outro
18:30:00;Ponto de ônibus Augusta;iPhone 12;125.53;28;Masculino
11:30:00;MASP;iPhone 11;225.52;57;Feminino
13:45:00;Metrô Trianon-Masp;iPhone 12;201.56;19;Outro
10:45:00;Metrô Consolação;Xiaomi Redmi Note 11;324.03;42;Outro
16:15:00;MASP;Xiaomi Redmi Note 11;105.58;62;Masculino
19:30:00;Metrô Trianon-Masp;Samsung S21;235.74;32;Outro
16:30:00;MASP;Motorola G60;249.3;42;Feminino
17:30:00;Esquina Rua da Paz;iPhone 13;247.63;65;Feminino
10:15:00;Esquina Rua da Paz;Motorola G60;130.2;42;Feminino
06:00:00;Esquina Av. Consolação;Motorola G60;437.87;23;Outro
18:30:00;Ponto de ônibus Pamplona;iPhone 11;64.78;67;Outro
17:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;148.33;45;Masculino
06:30:00;MASP;Motorola G60;408.11;45;Masculino
15:00:00;Metrô Consolação;Xiaomi Redmi Note 11;189.76;59;Masculino
17:15:00;Ponto de ônibus Augusta;Samsung S21;51.14;20;Feminino
12:00:00;Esquina Av. Consolação;Realme C35;21.83;70;Outro
21:45:00;Ponto de ônibus Augusta;Samsung S21;498.37;24;Outro
08:45:00;Shopping Cidade São Paulo;iPhone SE;398.98;36;Masculino
13:15:00;Shopping Pátio Paulista;Realme C35;173.8;17;Outro
21:15:00;Shopping Pátio Paulista;iPhone 12;12.72;59;Outro
07:00:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;171.94;69;Outro
08:45:00;Ponto de ônibus Pamplona;Realme C35;125.5;69;Outro
19:15:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;333.16;59;Masculino
21:30:00;Metrô Brigadeiro;iPhone 11;308.88;32;Outro
10:00:00;MASP;iPhone 11;454.06;42;Masculino
12:00:00;Ponto de ônibus Pamplona;Motorola G60;438.2;62;Outro
17:00:00;Esquina Av. Consolação;Motorola G60;210.58;16;Feminino
19:30:00;Esquina Rua da Paz;Motorola G60;199.31;69;Masculino
20:15:00;MASP;Samsung S21;165.28;17;Masculino
18:30:00;Esquina Av. Consolação;Realme C35;34.11;21;Outro
13:15:00;Metrô Trianon-Masp;Motorola G60;451.82;55;Feminino
10:45:00;Shopping Pátio Paulista;Realme C35;139.68;40;Outro
08:15:00;Metrô Trianon-Masp;iPhone 13;117.73;58;Masculino
10:15:00;MASP;iPhone 13;224.87;20;Feminino
18:45:00;Esquina Av. Consolação;iPhone 11;229.23;43;Masculino
18:00:00;Ponto de ônibus Pamplona;Motorola G60;72.6;23;Outro
12:45:00;Ponto de ônibus Augusta;Motorola G60;301.46;54;Outro
07:15:00;Ponto de ônibus Pamplona;Samsung S21;444.06;34;Feminino
07:15:00;Esquina Av. Consolação;Realme C35;259.65;30;Masculino
08:15:00;Esquina Rua da Paz;iPhone 12;245.68;62;Masculino
12:30:00;Ponto de ônibus Augusta;Samsung S21;367.35;28;Feminino
21:30:00;Shopping Pátio Paulista;iPhone 13;182.29;26;Feminino
12:30:00;Metrô Consolação;Samsung S21;161.68;57;Feminino
12:30:00;Shopping Pátio Paulista;Motorola G60;291.55;22;Outro
13:30:00;MASP;Xiaomi Redmi Note 11;398.25;66;Feminino
13:45:00;Shopping Pátio Paulista;Realme C35;255;19;Masculino
11:15:00;Ponto de ônibus Augusta;Samsung S21;226.18;23;Masculino
14:15:00;Ponto de ônibus Augusta;iPhone SE;191.07;29;Feminino
12:15:00;Ponto de ônibus Augusta;Samsung Galaxy A52;492.02;69;Outro
17:15:00;Esquina Rua da Paz;Realme C35;467.2;50;Masculino
07:45:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;162.78;55;Outro
19:30:00;Shopping Cidade São Paulo;Realme C35;30.83;68;Masculino
07:15:00;Metrô Consolação;Motorola G60;39.8;43;Masculino
19:00:00;Shopping Cidade São Paulo;Motorola G60;246.63;66;Feminino
12:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;268.32;26;Feminino
21:15:00;Metrô Brigadeiro;Samsung Galaxy A52;131.55;51;Feminino
07:00:00;Ponto de ônibus Pamplona;Samsung S21;163.28;48;Feminino
12:00:00;Metrô Consolação;iPhone SE;104.58;21;Masculino
18:30:00;Esquina Av. Consolação;Motorola G60;235.24;57;Feminino
07:15:00;Esquina Av. Consolação;Realme C35;291.09;41;Outro
10:30:00;Shopping Cidade São Paulo;Motorola G60;69.19;63;Outro
08:00:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;212.67;49;Feminino
13:15:00;Shopping Cidade São Paulo;Samsung S21;269.14;27;Feminino
17:00:00;Metrô Brigadeiro;Realme C35;370.02;25;Feminino
17:00:00;Metrô Brigadeiro;Realme C35;338.58;64;Masculino
18:30:00;MASP;Samsung Galaxy A52;497.17;26;Masculino
13:45:00;Esquina Rua da Paz;Realme C35;34.14;24;Masculino
07:15:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;77.05;27;Masculino
18:45:00;Esquina Rua da Paz;iPhone 12;304.65;30;Outro
16:45:00;Metrô Trianon-Masp;iPhone SE;75.81;66;Feminino
12:00:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;30.74;33;Outro
17:30:00;Shopping Pátio Paulista;Motorola G60;177.96;27;Outro
18:30:00;Esquina Rua da Paz;Samsung S21;489.52;50;Feminino
15:30:00;Shopping Cidade São Paulo;Realme C35;80.24;37;Masculino
13:30:00;MASP;Samsung S21;61.99;40;Masculino
17:30:00;Shopping Pátio Paulista;iPhone 11;294.18;45;Masculino
07:00:00;Esquina Av. Consolação;Samsung S21;94.42;49;Feminino
19:15:00;Shopping Cidade São Paulo;Samsung Galaxy A52;24.15;61;Outro
18:45:00;Shopping Cidade São Paulo;Samsung S21;107.02;44;Feminino
21:15:00;Shopping Pátio Paulista;Realme C35;480.35;22;Outro
18:45:00;Metrô Trianon-Masp;Samsung S21;123.71;56;Feminino
08:15:00;Shopping Cidade São Paulo;iPhone 13;490.57;46;Masculino
18:30:00;Esquina Rua da Paz;Realme C35;454.99;38;Masculino
20:30:00;Ponto de ônibus Augusta;iPhone 14 Pro;57.9;39;Feminino
18:45:00;Shopping Cidade São Paulo;iPhone 13;398.18;38;Masculino
14:00:00;Metrô Consolação;iPhone 14 Pro;407.22;62;Outro
15:45:00;Metrô Consolação;Samsung Galaxy A52;384.7;30;Outro
10:45:00;Metrô Brigadeiro;Samsung S21;95.58;49;Masculino
15:30:00;Ponto de ônibus Augusta;Motorola G60;246.85;22;Masculino
18:00:00;Ponto de ônibus Pamplona;Realme C35;479.22;27;Outro
15:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;223.54;48;Masculino
13:00:00;Esquina Rua da Paz;Samsung S21;459.35;57;Outro
18:30:00;Metrô Trianon-Masp;Realme C35;215.73;55;Masculino
18:15:00;Metrô Consolação;iPhone 14 Pro;73.72;22;Feminino
18:45:00;Esquina Av. Consolação;Samsung S21;87.33;24;Masculino
13:15:00;Metrô Consolação;Motorola G60;166.87;47;Outro
07:00:00;Metrô Brigadeiro;Realme C35;335.31;48;Feminino
14:45:00;Metrô Brigadeiro;Realme C35;297.89;57;Feminino
07:00:00;Ponto de ônibus Augusta;Samsung S21;412.34;64;Outro
09:30:00;Metrô Trianon-Masp;iPhone 14 Pro;113.95;59;Masculino
18:30:00;Metrô Brigadeiro;Realme C35;103.31;32;Outro
13:45:00;Esquina Av. Consolação;iPhone SE;296.62;32;Masculino
09:30:00;Metrô Trianon-Masp;Realme C35;45.66;42;Outro
08:00:00;Ponto de ônibus Augusta;Motorola G60;154.8;60;Feminino
18:30:00;MASP;iPhone SE;30.79;30;Feminino
08:00:00;MASP;Realme C35;22.85;44;Feminino
11:30:00;Esquina Rua da Paz;Motorola G60;54.21;20;Outro
08:15:00;MASP;iPhone 12;342.36;67;Outro
08:30:00;Esquina Av. Consolação;iPhone 12;321.22;39;Masculino
20:00:00;Shopping Cidade São Paulo;iPhone 12;178.39;17;Outro
12:30:00;Esquina Rua da Paz;Samsung S21;132.8;69;Masculino
17:30:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;428.6;51;Masculino
08:45:00;Shopping Pátio Paulista;iPhone 14 Pro;447.54;32;Feminino
16:45:00;Ponto de ônibus Augusta;Samsung S21;270.07;58;Feminino
08:15:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;111.34;26;Feminino
07:30:00;Metrô Brigadeiro;Samsung Galaxy A52;441.92;48;Outro
13:45:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;261.31;44;Feminino
18:15:00;Ponto de ônibus Pamplona;Realme C35;339.04;67;Feminino
15:00:00;Shopping Pátio Paulista;Samsung S21;235.02;67;Feminino
18:00:00;Metrô Consolação;iPhone SE;345.6;65;Masculino
17:30:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;255.06;51;Feminino
11:30:00;Shopping Pátio Paulista;Realme C35;37.18;33;Masculino
07:45:00;Metrô Brigadeiro;Samsung S21;32.42;43;Feminino
10:30:00;Esquina Av. Consolação;iPhone 14 Pro;385.03;38;Masculino
13:00:00;Ponto de ônibus Augusta;Samsung S21;225.69;64;Feminino
16:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;104.15;29;Masculino
18:45:00;MASP;Xiaomi Redmi Note 11;197.87;70;Feminino
07:00:00;Ponto de ônibus Augusta;Samsung Galaxy A52;19.14;16;Outro
10:45:00;Esquina Rua da Paz;Realme C35;242.54;54;Outro
06:30:00;Ponto de ônibus Pamplona;iPhone 13;299.65;21;Masculino
17:30:00;Metrô Consolação;Motorola G60;337.31;61;Feminino
15:00:00;Shopping Pátio Paulista;Samsung Galaxy A52;307.56;66;Outro
21:45:00;Shopping Cidade São Paulo;Samsung Galaxy A52;287.16;43;Feminino
21:00:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;136.17;64;Masculino
21:15:00;Esquina Av. Consolação;Samsung S21;63.36;39;Masculino
06:45:00;Esquina Av. Consolação;Samsung Galaxy A52;41.58;48;Outro
16:30:00;Metrô Trianon-Masp;Motorola G60;70.46;28;Masculino
17:15:00;Ponto de ônibus Augusta;Realme C35;474.88;27;Feminino
12:00:00;Shopping Cidade São Paulo;Samsung Galaxy A52;362.85;55;Outro
12:15:00;Ponto de ônibus Pamplona;iPhone 12;60.95;49;Masculino
08:30:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;187.62;34;Masculino
18:45:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;250.98;25;Outro
13:15:00;Metrô Brigadeiro;Samsung S21;423.87;38;Feminino
20:45:00;Metrô Brigadeiro;Realme C35;188.84;51;Feminino
17:30:00;Shopping Pátio Paulista;Samsung Galaxy A52;100.35;29;Outro
13:30:00;Esquina Rua da Paz;iPhone 11;384.08;44;Masculino
21:45:00;Shopping Cidade São Paulo;iPhone 13;470.81;36;Outro
17:15:00;Shopping Cidade São Paulo;Realme C35;349.34;19;Feminino
18:45:00;Shopping Cidade São Paulo;Realme C35;482.12;61;Feminino
07:30:00;Esquina Rua da Paz;iPhone 14 Pro;355.7;41;Feminino
07:15:00;Ponto de ônibus Augusta;Samsung Galaxy A52;407.23;32;Outro
10:00:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;126.05;55;Feminino
07:45:00;Shopping Cidade São Paulo;Samsung Galaxy A52;289.43;17;Masculino
18:30:00;Metrô Trianon-Masp;iPhone 12;89.16;47;Masculino
17:45:00;Shopping Cidade São Paulo;Samsung S21;473.14;70;Feminino
17:15:00;Ponto de ônibus Augusta;Motorola G60;43.42;19;Feminino
07:45:00;Metrô Brigadeiro;Samsung Galaxy A52;70.8;46;Masculino
14:30:00;MASP;iPhone 14 Pro;56.38;33;Feminino
18:30:00;Ponto de ônibus Augusta;iPhone 13;381.11;50;Feminino
14:45:00;Esquina Av. Consolação;Realme C35;16.97;52;Outro
15:45:00;Metrô Consolação;Realme C35;314.31;29;Outro
07:00:00;MASP;Samsung Galaxy A52;66.87;43;Masculino
14:15:00;Ponto de ônibus Augusta;Samsung S21;197.87;53;Masculino
12:30:00;Metrô Brigadeiro;Realme C35;237.68;55;Masculino
06:15:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;142.21;61;Masculino
08:45:00;Metrô Brigadeiro;Motorola G60;84.45;57;Masculino
18:30:00;Shopping Cidade São Paulo;iPhone 11;279.14;51;Outro
17:00:00;Ponto de ônibus Augusta;iPhone SE;417.98;22;Outro
12:00:00;Ponto de ônibus Augusta;iPhone 13;325.68;42;Outro
12:15:00;Shopping Pátio Paulista;Samsung S21;408.85;18;Feminino
17:45:00;Ponto de ônibus Augusta;Samsung S21;383.64;68;Masculino
16:45:00;Shopping Pátio Paulista;Motorola G60;477.01;16;Masculino
17:15:00;Metrô Trianon-Masp;Motorola G60;384.36;47;Masculino
12:30:00;Shopping Cidade São Paulo;iPhone SE;469.37;60;Outro
14:45:00;Metrô Brigadeiro;iPhone 14 Pro;266.55;59;Feminino
08:45:00;Shopping Cidade São Paulo;iPhone SE;291.04;55;Feminino
17:15:00;Shopping Cidade São Paulo;iPhone 14 Pro;263.83;16;Outro
21:15:00;Shopping Pátio Paulista;Samsung Galaxy A52;378.02;57;Feminino
13:45:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;315.22;32;Feminino
17:15:00;Metrô Brigadeiro;iPhone 13;386.58;26;Feminino
07:00:00;Metrô Brigadeiro;iPhone 14 Pro;165.42;18;Feminino
06:00:00;Esquina Rua da Paz;Realme C35;336.33;64;Outro
06:15:00;Ponto de ônibus Augusta;iPhone SE;360.55;25;Feminino
18:00:00;Ponto de ônibus Augusta;Samsung Galaxy A52;155.66;25;Outro
17:00:00;Metrô Brigadeiro;Samsung S21;49.05;26;Outro
18:30:00;Ponto de ônibus Augusta;Samsung S21;419.64;55;Masculino
14:15:00;Esquina Rua da Paz;iPhone 12;409.05;30;Outro
18:30:00;Ponto de ônibus Pamplona;iPhone SE;250.48;53;Masculino
06:00:00;MASP;Samsung Galaxy A52;52.53;58;Outro
18:00:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;458.01;46;Masculino
07:00:00;MASP;iPhone 11;445.3;36;Masculino
12:45:00;Shopping Pátio Paulista;Samsung S21;47.29;49;Feminino
13:00:00;Shopping Cidade São Paulo;iPhone 13;71.68;27;Outro
17:30:00;Metrô Consolação;iPhone 14 Pro;450.37;38;Outro
07:15:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;312.47;49;Masculino
06:30:00;Metrô Brigadeiro;Samsung S21;447.73;53;Outro
07:30:00;Ponto de ônibus Augusta;Motorola G60;217.88;63;Masculino
18:45:00;Esquina Rua da Paz;Samsung S21;474.1;28;Feminino
20:15:00;Metrô Trianon-Masp;Samsung S21;468.46;41;Masculino
20:45:00;Esquina Av. Consolação;Samsung Galaxy A52;395.08;53;Masculino
12:00:00;Esquina Av. Consolação;iPhone SE;417.45;19;Outro
07:15:00;Esquina Rua da Paz;Samsung S21;25.99;50;Outro
13:00:00;Esquina Av. Consolação;Motorola G60;477.27;40;Masculino
18:15:00;Shopping Pátio Paulista;Samsung S21;402.47;49;Outro
16:30:00;Esquina Rua da Paz;Samsung S21;43.61;66;Masculino
12:30:00;Metrô Brigadeiro;Samsung S21;349.92;48;Feminino
16:15:00;Metrô Trianon-Masp;Samsung Galaxy A52;419.09;36;Masculino
12:00:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;408.52;64;Outro
20:30:00;Ponto de ônibus Augusta;Samsung S21;11.97;20;Feminino
07:30:00;Shopping Cidade São Paulo;iPhone SE;375.47;61;Outro
09:00:00;Shopping Cidade São Paulo;iPhone 14 Pro;364.13;49;Feminino
08:30:00;Ponto de ônibus Pamplona;iPhone 13;391.26;29;Outro
08:30:00;Metrô Consolação;Samsung S21;178.27;33;Feminino
18:00:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;39.72;56;Masculino
13:15:00;Ponto de ônibus Augusta;iPhone 13;123.97;54;Masculino
12:15:00;Metrô Trianon-Masp;Samsung S21;23.24;17;Outro
09:45:00;MASP;iPhone SE;14.06;19;Outro
17:15:00;Ponto de ônibus Pamplona;Realme C35;476.05;47;Masculino
18:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;80.92;45;Feminino
07:15:00;Ponto de ônibus Pamplona;iPhone SE;274.6;29;Masculino
18:00:00;Ponto de ônibus Augusta;iPhone SE;424.7;24;Feminino
21:00:00;Shopping Pátio Paulista;iPhone 13;399.74;28;Masculino
15:00:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;412.8;65;Outro
17:45:00;Metrô Consolação;Motorola G60;332.3;18;Masculino
22:00:00;Metrô Consolação;Samsung Galaxy A52;238.66;24;Feminino
13:15:00;Metrô Brigadeiro;Realme C35;389.51;40;Masculino
20:30:00;Esquina Av. Consolação;iPhone SE;452.88;68;Masculino
17:45:00;Metrô Consolação;iPhone SE;255.26;27;Masculino
07:45:00;Metrô Brigadeiro;Samsung S21;97.05;64;Masculino
12:15:00;Metrô Brigadeiro;iPhone 12;238.33;51;Masculino
14:30:00;Esquina Av. Consolação;Samsung S21;397.8;65;Outro
16:30:00;Ponto de ônibus Augusta;iPhone SE;159.47;39;Feminino
12:45:00;Metrô Trianon-Masp;Samsung S21;64.76;40;Outro
17:30:00;Shopping Cidade São Paulo;iPhone 11;232.96;67;Masculino
18:30:00;Shopping Cidade São Paulo;Motorola G60;234.68;19;Feminino
17:00:00;Metrô Consolação;Xiaomi Redmi Note 11;139.04;54;Feminino
13:00:00;Ponto de ônibus Augusta;Samsung Galaxy A52;10.29;40;Outro
07:30:00;Ponto de ônibus Pamplona;Samsung S21;338.37;38;Outro
11:45:00;Shopping Pátio Paulista;Motorola G60;470.54;41;Outro
19:30:00;Esquina Rua da Paz;Samsung S21;276.91;62;Feminino
21:15:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;375.44;60;Feminino
08:45:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;309.39;49;Masculino
18:30:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;428.6;45;Feminino
06:30:00;Esquina Av. Consolação;Samsung Galaxy A52;48.85;24;Outro
08:00:00;Metrô Consolação;Samsung S21;390.79;41;Outro
13:00:00;Shopping Cidade São Paulo;Realme C35;192.27;28;Outro
16:30:00;Shopping Cidade São Paulo;Samsung S21;427.69;54;Outro
17:00:00;Shopping Cidade São Paulo;Motorola G60;434;65;Masculino
07:45:00;Esquina Rua da Paz;iPhone 12;271.11;51;Outro
11:15:00;Ponto de ônibus Pamplona;Realme C35;163.12;29;Outro
17:45:00;MASP;Samsung Galaxy A52;117.76;25;Masculino
12:00:00;Esquina Rua da Paz;Samsung S21;242.41;32;Feminino
12:15:00;Shopping Pátio Paulista;iPhone 11;427.99;32;Feminino
17:15:00;MASP;iPhone 12;275.6;42;Outro
18:15:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;323.26;17;Masculino
18:45:00;Esquina Rua da Paz;iPhone 12;235.99;65;Feminino
10:15:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;161.59;50;Feminino
19:15:00;Ponto de ônibus Augusta;Motorola G60;492.18;65;Feminino
17:30:00;Metrô Brigadeiro;iPhone 13;77.41;18;Feminino
06:00:00;Metrô Brigadeiro;iPhone SE;142;63;Masculino
13:45:00;Metrô Brigadeiro;Samsung Galaxy A52;468.72;61;Feminino
19:15:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;498.73;16;Feminino
08:30:00;MASP;Samsung Galaxy A52;498.22;21;Masculino
12:15:00;Metrô Brigadeiro;Realme C35;139.4;53;Masculino
14:15:00;Ponto de ônibus Augusta;Motorola G60;169.62;33;Masculino
20:15:00;Ponto de ônibus Pamplona;Motorola G60;35.72;41;Masculino
17:30:00;Shopping Cidade São Paulo;Realme C35;44.8;67;Outro
08:30:00;Metrô Consolação;Motorola G60;473.22;20;Feminino
10:00:00;MASP;Realme C35;252.95;28;Outro
20:30:00;Esquina Av. Consolação;Samsung S21;492.23;62;Outro
18:15:00;Ponto de ônibus Augusta;iPhone 13;328.91;62;Masculino
19:45:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;191.15;35;Feminino
07:30:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;178.9;41;Feminino
07:15:00;Metrô Trianon-Masp;Motorola G60;207.17;70;Outro
18:00:00;Ponto de ônibus Pamplona;iPhone 11;126.73;53;Feminino
12:15:00;Metrô Trianon-Masp;Motorola G60;251.84;28;Feminino
06:15:00;Metrô Trianon-Masp;iPhone 14 Pro;62.5;39;Masculino
12:45:00;Ponto de ônibus Pamplona;iPhone 11;296.01;39;Masculino
16:30:00;Metrô Consolação;Samsung S21;213.17;25;Outro
12:45:00;MASP;iPhone 11;80.08;29;Outro
18:45:00;Esquina Av. Consolação;iPhone 11;234.39;47;Masculino
07:00:00;Shopping Pátio Paulista;Samsung Galaxy A52;20.15;18;Feminino
08:45:00;Esquina Av. Consolação;iPhone 11;159.58;34;Masculino
06:00:00;Shopping Cidade São Paulo;iPhone 11;273.56;22;Feminino
12:30:00;Metrô Brigadeiro;iPhone 11;253.41;43;Masculino
17:15:00;Ponto de ônibus Pamplona;iPhone 12;470.01;63;Masculino
18:00:00;Shopping Cidade São Paulo;Samsung S21;252.85;34;Outro
12:00:00;Shopping Pátio Paulista;iPhone 14 Pro;258.52;49;Feminino
07:15:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;83.84;31;Masculino
19:45:00;Esquina Rua da Paz;iPhone 12;263.72;18;Masculino
17:30:00;Metrô Consolação;Realme C35;275.8;60;Feminino
18:00:00;Metrô Brigadeiro;Samsung S21;126.39;67;Outro
17:45:00;Shopping Pátio Paulista;Samsung Galaxy A52;345.41;60;Feminino
12:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;324.01;68;Masculino
17:30:00;Shopping Cidade São Paulo;iPhone SE;360.52;31;Feminino
08:45:00;MASP;iPhone 12;126.22;38;Feminino
20:45:00;Shopping Cidade São Paulo;Samsung S21;424.28;36;Feminino
08:15:00;Esquina Av. Consolação;Samsung S21;111.86;50;Feminino
08:00:00;MASP;Samsung S21;362.66;49;Masculino
10:30:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;121.15;36;Outro
13:45:00;Metrô Consolação;Samsung S21;73.51;34;Outro
20:00:00;Shopping Cidade São Paulo;Samsung S21;498.3;64;Outro
13:00:00;Shopping Pátio Paulista;Samsung Galaxy A52;486.85;55;Masculino
16:15:00;MASP;Motorola G60;246.56;25;Masculino
